Date,Sentiment,Label
2024-09-21,24.21,Fear
2024-09-22,24.21,Fear
2024-09-23,38.23,Fear
2024-09-24,40.56,Neutral
2024-09-25,42.90,Neutral
2024-09-26,31.21,Fear
2024-09-27,31.21,Fear
2024-09-28,31.21,Fear
2024-09-29,31.21,Fear
2024-09-30,42.17,Neutral
2024-10-01,53.12,Neutral
2024-10-02,63.94,Greed
2024-10-03,63.80,Greed
2024-10-04,63.67,Greed
2024-10-05,63.67,Greed
2024-10-06,63.67,Greed
2024-10-07,63.67,Greed
2024-10-08,63.67,Greed
2024-10-09,59.01,Neutral
2024-10-10,54.36,Neutral
2024-10-11,49.70,Neutral
2024-10-12,49.70,Neutral
2024-10-13,49.70,Neutral
2024-10-14,49.70,Neutral
2024-10-15,47.49,Neutral
2024-10-16,50.78,Neutral
2024-10-17,54.06,Neutral
2024-10-18,59.56,Neutral
2024-10-19,59.56,Neutral
2024-10-20,50.72,Neutral
2024-10-21,34.80,Fear
2024-10-22,28.51,Fear
2024-10-23,33.22,Fear
2024-10-24,42.88,Neutral
2024-10-25,42.89,Neutral
2024-10-26,40.74,Neutral
2024-10-27,43.02,Neutral
2024-10-28,41.91,Neutral
2024-10-29,47.09,Neutral
2024-10-30,46.20,Neutral
2024-10-31,54.57,Neutral
2024-11-01,56.64,Neutral
2024-11-02,62.50,Greed
2024-11-03,58.28,Neutral
2024-11-04,54.06,Neutral
2024-11-05,54.06,Neutral
2024-11-06,57.37,Neutral
2024-11-07,60.68,Greed
2024-11-08,59.77,Neutral
2024-11-09,59.77,Neutral
2024-11-10,59.77,Neutral
2024-11-11,57.93,Neutral
2024-11-12,56.09,Neutral
2024-11-13,54.25,Neutral
2024-11-14,47.46,Neutral
2024-11-15,40.67,Neutral
2024-11-16,33.88,Fear
2024-11-17,33.88,Fear
2024-11-18,43.91,Neutral
2024-11-19,53.95,Neutral
2024-11-20,63.98,Greed
2024-11-21,63.98,Greed
2024-11-22,63.98,Greed
2024-11-23,63.98,Greed
2024-11-24,63.98,Greed
2024-11-25,63.98,Greed
2024-11-26,63.98,Greed
2024-11-27,63.98,Greed
2024-11-28,50.48,Neutral
2024-11-29,36.97,Fear
2024-11-30,23.47,Fear
2024-12-01,23.47,Fear
2024-12-02,23.47,Fear
2024-12-03,23.47,Fear
2024-12-04,30.78,Fear
2024-12-05,44.11,Neutral
2024-12-06,57.45,Neutral
2024-12-07,63.47,Greed
2024-12-08,63.47,Greed
2024-12-09,59.60,Neutral
2024-12-10,59.39,Neutral
2024-12-11,59.16,Neutral
2024-12-12,57.99,Neutral
2024-12-13,53.15,Neutral
2024-12-14,48.32,Neutral
2024-12-15,48.32,Neutral
2024-12-16,48.32,Neutral
2024-12-17,48.32,Neutral
2024-12-18,48.32,Neutral
2024-12-19,48.32,Neutral
2024-12-20,48.32,Neutral
2024-12-21,48.32,Neutral
2024-12-22,53.00,Neutral
2024-12-23,54.22,Neutral
2024-12-24,55.44,Neutral
2024-12-25,51.97,Neutral
2024-12-26,51.97,Neutral
2024-12-27,51.97,Neutral
2024-12-28,51.97,Neutral
2024-12-29,51.97,Neutral
2024-12-30,51.97,Neutral
2024-12-31,51.97,Neutral
2025-01-01,51.97,Neutral
2025-01-02,51.97,Neutral
2025-01-03,51.97,Neutral
2025-01-04,51.97,Neutral
2025-01-05,51.97,Neutral
2025-01-06,51.97,Neutral
2025-01-07,55.30,Neutral
2025-01-08,58.69,Neutral
2025-01-09,62.09,Greed
2025-01-10,62.15,Greed
2025-01-11,62.15,Greed
2025-01-12,62.15,Greed
2025-01-13,62.04,Greed
2025-01-14,54.87,Neutral
2025-01-15,47.70,Neutral
2025-01-16,47.93,Neutral
2025-01-17,55.21,Neutral
2025-01-18,62.50,Greed
2025-01-19,62.50,Greed
2025-01-20,62.50,Greed
2025-01-21,62.50,Greed
2025-01-22,62.08,Greed
2025-01-23,57.67,Neutral
2025-01-24,53.25,Neutral
2025-01-25,49.26,Neutral
2025-01-26,49.35,Neutral
2025-01-27,45.59,Neutral
2025-01-28,44.88,Neutral
2025-01-29,49.20,Neutral
2025-01-30,48.56,Neutral
