Date,Sentiment,Label
2024-01-17,39.29,Fear
2024-01-18,32.59,Fear
2024-01-19,18.81,Extreme Fear
2024-01-20,18.81,Extreme Fear
2024-01-21,33.48,Fear
2024-01-22,42.19,Neutral
2024-01-23,52.42,Neutral
2024-01-24,53.68,Neutral
2024-01-25,55.89,Neutral
2024-01-26,56.59,Neutral
2024-01-27,51.60,Neutral
2024-01-28,42.24,Neutral
2024-01-29,36.62,Fear
2024-01-30,40.88,Neutral
2024-01-31,54.83,Neutral
2024-02-01,53.30,Neutral
2024-02-02,41.91,Neutral
2024-02-03,30.17,Fear
2024-02-04,35.08,Fear
2024-02-05,46.67,Neutral
2024-02-06,47.85,Neutral
2024-02-07,47.63,Neutral
2024-02-08,46.76,Neutral
2024-02-09,56.30,Neutral
2024-02-10,62.32,Greed
2024-02-11,63.45,Greed
2024-02-12,63.98,Greed
2024-02-13,55.74,Neutral
2024-02-14,33.83,Fear
2024-02-15,14.20,Extreme Fear
2024-02-16,3.33,Extreme Fear
2024-02-17,5.00,Extreme Fear
2024-02-18,5.00,Extreme Fear
2024-02-19,9.85,Extreme Fear
2024-02-20,25.97,Fear
2024-02-21,47.12,Neutral
2024-02-22,62.54,Greed
2024-02-23,66.67,Greed
2024-02-24,65.79,Greed
2024-02-25,65.41,Greed
2024-02-26,65.65,Greed
2024-02-27,58.02,Neutral
2024-02-28,44.45,Neutral
2024-02-29,43.21,Neutral
2024-03-01,45.37,Neutral
2024-03-02,53.84,Neutral
2024-03-03,55.00,Neutral
2024-03-04,56.50,Neutral
2024-03-05,60.83,Greed
2024-03-06,60.84,Greed
2024-03-07,63.27,Greed
2024-03-08,62.87,Greed
2024-03-09,59.25,Neutral
2024-03-10,58.64,Neutral
2024-03-11,60.86,Greed
2024-03-12,64.74,Greed
2024-03-13,66.47,Greed
2024-03-14,65.24,Greed
2024-03-15,63.11,Greed
2024-03-16,61.80,Greed
2024-03-17,46.55,Neutral
2024-03-18,41.49,Neutral
2024-03-19,36.97,Fear
2024-03-20,51.49,Neutral
2024-03-21,57.24,Neutral
2024-03-22,62.45,Greed
2024-03-23,62.71,Greed
2024-03-24,52.22,Neutral
2024-03-25,48.27,Neutral
2024-03-26,50.12,Neutral
2024-03-27,63.51,Greed
2024-03-28,69.85,Greed
2024-03-29,70.40,Greed
2024-03-30,57.56,Neutral
2024-03-31,55.79,Neutral
2024-04-01,45.92,Neutral
2024-04-02,56.53,Neutral
2024-04-03,56.16,Neutral
2024-04-04,59.75,Neutral
2024-04-05,59.35,Neutral
2024-04-06,59.37,Neutral
2024-04-07,60.47,Greed
2024-04-08,53.61,Neutral
2024-04-09,46.24,Neutral
2024-04-10,44.76,Neutral
2024-04-11,51.27,Neutral
2024-04-12,50.90,Neutral
2024-04-13,47.69,Neutral
2024-04-14,47.14,Neutral
2024-04-15,51.29,Neutral
2024-04-16,58.78,Neutral
2024-04-17,57.47,Neutral
2024-04-18,57.58,Neutral
2024-04-19,54.35,Neutral
2024-04-20,53.07,Neutral
2024-04-21,47.99,Neutral
2024-04-22,44.33,Neutral
2024-04-23,39.10,Fear
2024-04-24,41.27,Neutral
2024-04-25,43.98,Neutral
2024-04-26,48.25,Neutral
2024-04-27,50.22,Neutral
2024-04-28,51.94,Neutral
2024-04-29,56.15,Neutral
2024-04-30,53.06,Neutral
2024-05-01,42.24,Neutral
2024-05-02,42.48,Neutral
2024-05-03,50.00,Neutral
2024-05-04,63.53,Greed
2024-05-05,60.60,Greed
2024-05-06,55.43,Neutral
2024-05-07,50.54,Neutral
2024-05-08,45.64,Neutral
2024-05-09,35.41,Fear
2024-05-10,24.91,Fear
2024-05-11,17.34,Extreme Fear
2024-05-12,30.26,Fear
2024-05-13,40.27,Neutral
2024-05-14,56.85,Neutral
2024-05-15,58.27,Neutral
2024-05-16,59.88,Neutral
2024-05-17,54.91,Neutral
2024-05-18,52.18,Neutral
2024-05-19,55.93,Neutral
2024-05-20,50.03,Neutral
2024-05-21,48.96,Neutral
2024-05-22,48.80,Neutral
2024-05-23,58.27,Neutral
2024-05-24,62.92,Greed
2024-05-25,62.91,Greed
2024-05-26,62.91,Greed
2024-05-27,47.23,Neutral
2024-05-28,43.65,Neutral
2024-05-29,41.64,Neutral
2024-05-30,57.45,Neutral
2024-05-31,61.17,Greed
2024-06-01,63.32,Greed
2024-06-02,53.46,Neutral
2024-06-03,37.54,Fear
2024-06-04,23.94,Fear
2024-06-05,33.31,Fear
2024-06-06,49.02,Neutral
2024-06-07,62.41,Greed
2024-06-08,62.71,Greed
2024-06-09,62.95,Greed
2024-06-10,58.41,Neutral
2024-06-11,50.16,Neutral
2024-06-12,46.47,Neutral
2024-06-13,50.94,Neutral
2024-06-14,59.12,Neutral
2024-06-15,62.50,Greed
2024-06-16,62.80,Greed
2024-06-17,62.24,Greed
2024-06-18,51.57,Neutral
2024-06-19,51.83,Neutral
2024-06-20,48.15,Neutral
2024-06-21,54.59,Neutral
2024-06-22,49.81,Neutral
2024-06-23,51.53,Neutral
2024-06-24,43.41,Neutral
2024-06-25,38.82,Fear
2024-06-26,41.35,Neutral
2024-06-27,52.57,Neutral
2024-06-28,60.26,Greed
2024-06-29,59.09,Neutral
2024-06-30,58.09,Neutral
2024-07-01,59.63,Neutral
2024-07-02,50.61,Neutral
2024-07-03,52.81,Neutral
2024-07-04,33.60,Fear
2024-07-05,24.95,Fear
2024-07-06,6.07,Extreme Fear
2024-07-07,25.09,Fear
2024-07-08,40.84,Neutral
2024-07-09,55.60,Neutral
2024-07-10,52.46,Neutral
2024-07-11,54.55,Neutral
2024-07-12,53.10,Neutral
2024-07-13,54.62,Neutral
2024-07-14,48.22,Neutral
2024-07-15,50.19,Neutral
2024-07-16,49.17,Neutral
2024-07-17,54.83,Neutral
2024-07-18,57.59,Neutral
2024-07-19,59.22,Neutral
2024-07-20,60.17,Greed
2024-07-21,50.77,Neutral
2024-07-22,49.20,Neutral
2024-07-23,42.59,Neutral
2024-07-24,52.84,Neutral
2024-07-25,52.93,Neutral
2024-07-26,58.06,Neutral
2024-07-27,55.73,Neutral
2024-07-28,50.36,Neutral
2024-07-29,49.98,Neutral
2024-07-30,51.48,Neutral
2024-07-31,47.05,Neutral
2024-08-01,43.55,Neutral
2024-08-02,38.17,Fear
2024-08-03,44.10,Neutral
2024-08-04,41.83,Neutral
2024-08-05,44.34,Neutral
2024-08-06,46.15,Neutral
2024-08-07,51.95,Neutral
2024-08-08,51.73,Neutral
2024-08-09,52.22,Neutral
2024-08-10,40.11,Neutral
2024-08-11,41.72,Neutral
2024-08-12,45.85,Neutral
2024-08-13,58.17,Neutral
2024-08-14,57.07,Neutral
2024-08-15,57.40,Neutral
2024-08-16,60.40,Greed
2024-08-17,64.35,Greed
2024-08-18,56.45,Neutral
2024-08-19,56.86,Neutral
2024-08-20,54.56,Neutral
2024-08-21,63.17,Greed
2024-08-22,61.14,Greed
2024-08-23,61.82,Greed
2024-08-24,59.48,Neutral
2024-08-25,59.85,Neutral
2024-08-26,58.52,Neutral
2024-08-27,59.20,Neutral
2024-08-28,62.04,Greed
2024-08-29,61.58,Greed
2024-08-30,59.12,Neutral
2024-08-31,54.11,Neutral
2024-09-01,59.11,Neutral
2024-09-02,46.47,Neutral
2024-09-03,50.79,Neutral
2024-09-04,44.37,Neutral
2024-09-05,59.87,Neutral
2024-09-06,58.41,Neutral
2024-09-07,62.71,Greed
2024-09-08,63.20,Greed
2024-09-09,61.26,Greed
2024-09-10,57.69,Neutral
2024-09-11,52.29,Neutral
2024-09-12,51.09,Neutral
2024-09-13,51.51,Neutral
2024-09-14,53.28,Neutral
2024-09-15,53.29,Neutral
2024-09-16,50.64,Neutral
2024-09-17,50.79,Neutral
2024-09-18,52.29,Neutral
2024-09-19,58.43,Neutral
2024-09-20,61.71,Greed
2024-09-21,63.62,Greed
2024-09-22,64.00,Greed
2024-09-23,56.16,Neutral
2024-09-24,50.50,Neutral
2024-09-25,50.38,Neutral
2024-09-26,47.94,Neutral
2024-09-27,43.34,Neutral
2024-09-28,32.75,Fear
2024-09-29,37.62,Fear
2024-09-30,44.96,Neutral
2024-10-01,45.45,Neutral
2024-10-02,45.71,Neutral
2024-10-03,49.25,Neutral
2024-10-04,59.63,Neutral
2024-10-05,65.38,Greed
2024-10-06,64.06,Greed
2024-10-07,53.26,Neutral
2024-10-08,53.48,Neutral
2024-10-09,45.71,Neutral
2024-10-10,56.23,Neutral
2024-10-11,55.72,Neutral
2024-10-12,64.52,Greed
2024-10-13,61.09,Greed
2024-10-14,57.31,Neutral
2024-10-15,52.24,Neutral
2024-10-16,49.58,Neutral
2024-10-17,48.48,Neutral
2024-10-18,48.65,Neutral
2024-10-19,49.86,Neutral
2024-10-20,52.80,Neutral
2024-10-21,53.02,Neutral
2024-10-22,55.69,Neutral
2024-10-23,51.90,Neutral
2024-10-24,55.99,Neutral
2024-10-25,57.65,Neutral
2024-10-26,62.82,Greed
2024-10-27,62.02,Greed
2024-10-28,58.57,Neutral
2024-10-29,59.17,Neutral
2024-10-30,49.22,Neutral
2024-10-31,45.22,Neutral
2024-11-01,37.18,Fear
2024-11-02,40.48,Neutral
2024-11-03,34.86,Fear
2024-11-04,37.87,Fear
2024-11-05,46.41,Neutral
2024-11-06,52.63,Neutral
2024-11-07,54.67,Neutral
2024-11-08,51.19,Neutral
2024-11-09,55.66,Neutral
2024-11-10,60.21,Greed
2024-11-11,56.41,Neutral
2024-11-12,48.14,Neutral
2024-11-13,45.42,Neutral
2024-11-14,44.72,Neutral
2024-11-15,55.88,Neutral
2024-11-16,56.95,Neutral
2024-11-17,61.17,Greed
2024-11-18,53.74,Neutral
2024-11-19,46.79,Neutral
2024-11-20,43.54,Neutral
2024-11-21,47.49,Neutral
2024-11-22,50.96,Neutral
2024-11-23,53.90,Neutral
2024-11-24,56.46,Neutral
2024-11-25,52.38,Neutral
2024-11-26,44.35,Neutral
2024-11-27,31.62,Fear
2024-11-28,35.86,Fear
2024-11-29,44.06,Neutral
2024-11-30,54.41,Neutral
2024-12-01,48.21,Neutral
2024-12-02,44.28,Neutral
2024-12-03,37.48,Fear
2024-12-04,39.91,Fear
2024-12-05,32.44,Fear
2024-12-06,27.84,Fear
2024-12-07,20.20,Fear
2024-12-08,22.90,Fear
2024-12-09,29.06,Fear
2024-12-10,37.56,Fear
2024-12-11,39.45,Fear
2024-12-12,47.46,Neutral
2024-12-13,37.33,Fear
2024-12-14,31.10,Fear
2024-12-15,17.62,Extreme Fear
2024-12-16,22.44,Fear
2024-12-17,34.90,Fear
2024-12-18,37.90,Fear
2024-12-19,44.06,Neutral
2024-12-20,42.59,Neutral
2024-12-21,48.26,Neutral
2024-12-22,44.87,Neutral
2024-12-23,40.26,Neutral
2024-12-24,33.15,Fear
2024-12-25,27.15,Fear
2024-12-26,23.58,Fear
2024-12-27,22.51,Fear
2024-12-28,23.72,Fear
2024-12-29,29.69,Fear
2024-12-30,35.66,Fear
2024-12-31,41.63,Neutral
2025-01-01,43.21,Neutral
2025-01-02,41.02,Neutral
2025-01-03,38.82,Fear
2025-01-04,35.03,Fear
2025-01-05,41.27,Neutral
2025-01-06,47.18,Neutral
2025-01-07,51.53,Neutral
2025-01-08,47.68,Neutral
2025-01-09,41.24,Neutral
2025-01-10,42.05,Neutral
2025-01-11,44.83,Neutral
2025-01-12,48.04,Neutral
2025-01-13,46.44,Neutral
2025-01-14,49.36,Neutral
2025-01-15,53.75,Neutral
2025-01-16,52.37,Neutral
2025-01-17,46.47,Neutral
2025-01-18,44.69,Neutral
2025-01-19,44.67,Neutral
2025-01-20,51.95,Neutral
2025-01-21,56.43,Neutral
2025-01-22,52.63,Neutral
2025-01-23,52.73,Neutral
2025-01-24,52.52,Neutral
2025-01-25,63.73,Greed
2025-01-26,60.21,Greed
2025-01-27,54.77,Neutral
2025-01-28,48.60,Neutral
2025-01-29,52.83,Neutral
2025-01-30,53.85,Neutral
2025-01-31,55.60,Neutral
2025-02-01,50.47,Neutral
2025-02-02,49.72,Neutral
2025-02-03,43.17,Neutral
2025-02-04,35.11,Fear
2025-02-05,35.31,Fear
2025-02-06,43.34,Neutral
2025-02-07,52.87,Neutral
2025-02-08,54.88,Neutral
2025-02-09,57.00,Neutral
2025-02-10,57.92,Neutral
2025-02-11,57.59,Neutral
2025-02-12,56.64,Neutral
2025-02-13,58.11,Neutral
2025-02-14,40.14,Neutral
2025-02-15,22.35,Fear
2025-02-16,15.19,Extreme Fear
2025-02-17,27.71,Fear
2025-02-18,43.35,Neutral
2025-02-19,43.89,Neutral
2025-02-20,45.12,Neutral
2025-02-21,41.58,Neutral
2025-02-22,41.26,Neutral
2025-02-23,43.88,Neutral
2025-02-24,40.92,Neutral
2025-02-25,40.96,Neutral
2025-02-26,33.79,Fear
2025-02-27,31.66,Fear
2025-02-28,39.59,Fear
2025-03-01,52.11,Neutral
2025-03-02,63.01,Greed
2025-03-03,45.82,Neutral
2025-03-04,36.84,Fear
2025-03-05,33.89,Fear
2025-03-06,49.85,Neutral
2025-03-07,57.59,Neutral
2025-03-08,61.48,Greed
2025-03-09,49.94,Neutral
2025-03-10,36.39,Fear
2025-03-11,30.98,Fear
2025-03-12,33.86,Fear
2025-03-13,40.14,Neutral
2025-03-14,38.28,Fear
2025-03-15,39.67,Fear
2025-03-16,39.89,Fear
2025-03-17,35.23,Fear
2025-03-18,36.36,Fear
2025-03-19,38.71,Fear
2025-03-20,36.49,Fear
2025-03-21,28.48,Fear
2025-03-22,19.05,Extreme Fear
2025-03-23,29.96,Fear
2025-03-24,34.98,Fear
2025-03-25,45.75,Neutral
2025-03-26,45.53,Neutral
2025-03-27,47.55,Neutral
2025-03-28,43.82,Neutral
2025-03-29,40.17,Neutral
2025-03-30,36.58,Fear
2025-03-31,34.83,Fear
2025-04-01,33.76,Fear
2025-04-02,31.42,Fear
2025-04-03,33.79,Fear
2025-04-04,31.39,Fear
2025-04-05,35.12,Fear
2025-04-06,32.98,Fear
2025-04-07,36.39,Fear
2025-04-08,35.86,Fear
2025-04-09,32.46,Fear
2025-04-10,28.73,Fear
2025-04-11,31.13,Fear
2025-04-12,35.72,Fear
2025-04-13,35.99,Fear
2025-04-14,31.76,Fear
2025-04-15,28.06,Fear
