Date,Sentiment,Label
2024-11-11,58.90,Neutral
2024-11-12,60.48,Greed
2024-11-13,55.00,Neutral
2024-11-14,44.17,Neutral
2024-11-15,35.59,Fear
2024-11-16,30.08,Fear
2024-11-17,38.31,Fear
2024-11-18,47.76,Neutral
2024-11-19,49.48,Neutral
2024-11-20,43.28,Neutral
2024-11-21,23.80,Fear
2024-11-22,15.75,Extreme Fear
2024-11-23,15.62,Extreme Fear
2024-11-24,36.88,Fear
2024-11-25,48.09,Neutral
2024-11-26,52.17,Neutral
2024-11-27,44.54,Neutral
2024-11-28,47.15,Neutral
2024-11-29,48.63,Neutral
2024-11-30,52.50,Neutral
2024-12-01,53.36,Neutral
2024-12-02,48.15,Neutral
2024-12-03,48.90,Neutral
2024-12-04,42.66,Neutral
2024-12-05,50.06,Neutral
2024-12-06,52.77,Neutral
2024-12-07,61.62,Greed
2024-12-08,41.93,Neutral
2024-12-09,38.70,Fear
2024-12-10,22.59,Fear
2024-12-11,38.33,Fear
2024-12-12,41.31,Neutral
2024-12-13,51.81,Neutral
2024-12-14,48.19,Neutral
2024-12-15,45.48,Neutral
2024-12-16,42.73,Neutral
2024-12-17,43.69,Neutral
2024-12-18,36.54,Fear
2024-12-19,36.63,Fear
2024-12-20,39.52,Fear
2024-12-21,49.50,Neutral
2024-12-22,41.19,Neutral
2024-12-23,42.41,Neutral
2024-12-24,39.83,Fear
2024-12-25,41.04,Neutral
2024-12-26,42.79,Neutral
2024-12-27,43.47,Neutral
2024-12-28,58.70,Neutral
2024-12-29,53.87,Neutral
2024-12-30,49.04,Neutral
2024-12-31,49.04,Neutral
2025-01-01,53.01,Neutral
2025-01-02,48.21,Neutral
2025-01-03,36.69,Fear
2025-01-04,27.92,Fear
2025-01-05,32.82,Fear
2025-01-06,33.64,Fear
2025-01-07,41.45,Neutral
2025-01-08,46.73,Neutral
2025-01-09,51.47,Neutral
2025-01-10,48.33,Neutral
2025-01-11,42.82,Neutral
2025-01-12,43.31,Neutral
2025-01-13,48.83,Neutral
2025-01-14,43.78,Neutral
2025-01-15,46.41,Neutral
2025-01-16,28.58,Fear
2025-01-17,21.33,Fear
2025-01-18,17.54,Extreme Fear
2025-01-19,15.87,Extreme Fear
