Date,Sentiment,Label
2024-02-29,66.33,Greed
2024-03-01,66.33,Greed
2024-03-02,66.33,Greed
2024-03-03,66.33,Greed
2024-03-04,66.33,Greed
2024-03-05,66.09,Greed
2024-03-06,66.63,Greed
2024-03-07,61.57,Greed
2024-03-08,56.74,Neutral
2024-03-09,51.13,Neutral
2024-03-10,51.13,Neutral
2024-03-11,56.22,Neutral
2024-03-12,59.45,Neutral
2024-03-13,64.24,Greed
2024-03-14,62.03,Greed
2024-03-15,61.68,Greed
2024-03-16,59.78,Neutral
2024-03-17,60.31,Greed
2024-03-18,59.44,Neutral
2024-03-19,62.52,Greed
2024-03-20,65.06,Greed
2024-03-21,59.95,Neutral
2024-03-22,50.90,Neutral
2024-03-23,41.85,Neutral
2024-03-24,49.18,Neutral
2024-03-25,56.63,Neutral
2024-03-26,58.70,Neutral
2024-03-27,57.92,Neutral
2024-03-28,57.02,Neutral
2024-03-29,61.49,Greed
2024-03-30,61.49,Greed
2024-03-31,62.21,Greed
2024-04-01,62.96,Greed
2024-04-02,61.39,Greed
2024-04-03,61.34,Greed
2024-04-04,61.85,Greed
2024-04-05,64.68,Greed
2024-04-06,65.26,Greed
2024-04-07,64.99,Greed
2024-04-08,55.63,Neutral
2024-04-09,55.03,Neutral
2024-04-10,50.23,Neutral
2024-04-11,54.51,Neutral
2024-04-12,50.03,Neutral
2024-04-13,50.03,Neutral
2024-04-14,40.82,Neutral
2024-04-15,40.81,Neutral
2024-04-16,45.09,Neutral
2024-04-17,52.27,Neutral
2024-04-18,49.43,Neutral
2024-04-19,42.32,Neutral
2024-04-20,41.51,Neutral
2024-04-21,44.87,Neutral
2024-04-22,38.33,Fear
2024-04-23,44.28,Neutral
2024-04-24,34.74,Fear
2024-04-25,47.53,Neutral
2024-04-26,47.84,Neutral
2024-04-27,60.28,Greed
2024-04-28,60.37,Greed
2024-04-29,61.31,Greed
2024-04-30,60.36,Greed
2024-05-01,55.57,Neutral
2024-05-02,54.39,Neutral
2024-05-03,55.13,Neutral
2024-05-04,59.61,Neutral
2024-05-05,61.25,Greed
2024-05-06,61.25,Greed
2024-05-07,58.09,Neutral
2024-05-08,54.63,Neutral
2024-05-09,51.26,Neutral
2024-05-10,51.05,Neutral
2024-05-11,49.49,Neutral
2024-05-12,54.15,Neutral
2024-05-13,58.66,Neutral
2024-05-14,51.44,Neutral
2024-05-15,42.82,Neutral
2024-05-16,39.92,Fear
2024-05-17,48.76,Neutral
2024-05-18,54.34,Neutral
2024-05-19,57.15,Neutral
2024-05-20,56.39,Neutral
2024-05-21,45.03,Neutral
2024-05-22,36.07,Fear
2024-05-23,40.07,Neutral
2024-05-24,54.68,Neutral
2024-05-25,64.08,Greed
2024-05-26,64.08,Greed
2024-05-27,63.80,Greed
2024-05-28,59.07,Neutral
2024-05-29,58.61,Neutral
2024-05-30,58.50,Neutral
2024-05-31,62.83,Greed
2024-06-01,62.89,Greed
2024-06-02,60.07,Greed
2024-06-03,60.27,Greed
2024-06-04,55.41,Neutral
2024-06-05,52.63,Neutral
2024-06-06,44.30,Neutral
2024-06-07,41.02,Neutral
2024-06-08,38.49,Fear
2024-06-09,46.65,Neutral
