Date,Sentiment,Label
2024-03-28,64.43,Greed
2024-03-27,60.45,Greed
2024-03-26,58.22,Neutral
2024-03-25,54.89,Neutral
2024-03-24,55.12,Neutral
2024-03-23,53.60,Neutral
2024-03-22,56.76,Neutral
2024-03-21,60.93,Greed
2024-03-20,59.36,Neutral
2024-03-19,51.98,Neutral
2024-03-18,39.53,Fear
2024-03-17,32.82,Fear
2024-03-16,28.78,Fear
2024-03-15,40.76,Neutral
2024-03-14,53.08,Neutral
2024-03-13,65.85,Greed
2024-03-12,66.02,Greed
2024-03-11,64.07,Greed
2024-03-10,61.67,Greed
2024-03-09,59.89,Neutral
2024-03-08,62.99,Greed
2024-03-07,62.32,Greed
2024-03-06,60.47,Greed
2024-03-05,57.73,Neutral
2024-03-04,55.98,Neutral
2024-03-03,55.41,Neutral
2024-03-02,52.64,Neutral
2024-03-01,55.07,Neutral
2024-02-29,55.75,Neutral
2024-02-28,60.33,Greed
2024-02-27,62.97,Greed
2024-02-26,61.88,Greed
2024-02-25,56.90,Neutral
2024-02-24,51.43,Neutral
2024-02-23,56.55,Neutral
2024-02-22,49.74,Neutral
2024-02-21,49.33,Neutral
2024-02-20,48.19,Neutral
2024-02-19,48.61,Neutral
2024-02-18,42.62,Neutral
2024-02-17,32.25,Fear
2024-02-16,34.10,Fear
2024-02-15,41.45,Neutral
2024-02-14,50.92,Neutral
2024-02-13,50.44,Neutral
2024-02-12,54.99,Neutral
2024-02-11,57.41,Neutral
2024-02-10,67.93,Greed
2024-02-09,63.49,Greed
2024-02-08,54.77,Neutral
2024-02-07,49.98,Neutral
2024-02-06,51.24,Neutral
2024-02-05,58.87,Neutral
2024-02-04,62.58,Greed
2024-02-03,64.67,Greed
2024-02-02,52.00,Neutral
2024-02-01,43.16,Neutral
2024-01-31,37.15,Fear
2024-01-30,44.85,Neutral
2024-01-29,52.22,Neutral
2024-01-28,56.76,Neutral
2024-01-27,60.28,Greed
2024-01-26,60.49,Greed
2024-01-25,54.80,Neutral
2024-01-24,54.61,Neutral
2024-01-23,51.55,Neutral
2024-01-22,59.87,Neutral
2024-01-21,62.68,Greed
2024-01-20,68.15,Greed
2024-01-19,67.35,Greed
2024-01-18,61.34,Greed
2024-01-17,60.37,Greed
2024-01-16,60.09,Greed
2024-01-15,65.01,Greed
2024-01-14,64.89,Greed
2024-01-13,64.89,Greed
2024-01-12,65.26,Greed
2024-01-11,65.27,Greed
2024-01-10,63.76,Greed
2024-01-09,63.10,Greed
2024-01-08,43.53,Neutral
2024-01-07,25.48,Fear
2024-01-06,6.20,Extreme Fear
2024-01-05,6.20,Extreme Fear
2024-01-04,17.41,Extreme Fear
2024-01-03,29.21,Fear
2024-01-02,41.01,Neutral
2024-01-01,41.60,Neutral
2023-12-31,41.60,Neutral
2023-12-30,41.51,Neutral
2023-12-29,45.34,Neutral
2023-12-28,42.84,Neutral
2023-12-27,45.76,Neutral
2023-12-26,44.86,Neutral
2023-12-25,52.33,Neutral
2023-12-24,50.73,Neutral
2023-12-23,46.58,Neutral
2023-12-22,41.67,Neutral
2023-12-21,41.99,Neutral
2023-12-20,45.32,Neutral
2023-12-19,47.33,Neutral
2023-12-18,42.28,Neutral
2023-12-17,38.67,Fear
2023-12-16,39.89,Fear
2023-12-15,45.67,Neutral
2023-12-14,47.88,Neutral
2023-12-13,46.12,Neutral
2023-12-12,47.89,Neutral
2023-12-11,45.64,Neutral
2023-12-10,48.08,Neutral
2023-12-09,47.09,Neutral
2023-12-08,52.57,Neutral
2023-12-07,50.79,Neutral
2023-12-06,48.68,Neutral
2023-12-05,46.90,Neutral
2023-12-04,45.10,Neutral
2023-12-03,50.03,Neutral
2023-12-02,46.79,Neutral
2023-12-01,46.26,Neutral
2023-11-30,47.25,Neutral
2023-11-29,52.89,Neutral
2023-11-28,55.68,Neutral
2023-11-27,50.65,Neutral
2023-11-26,42.62,Neutral
2023-11-25,36.50,Fear
2023-11-24,40.90,Neutral
2023-11-23,43.75,Neutral
2023-11-22,46.67,Neutral
2023-11-21,46.35,Neutral
